Peer,vendor,KPI,value
Financial Performance Management Products,Longview Pl. (On-Pr.),Customer experience,6.785521698
Financial Performance Management Products,LucaNet,Customer experience,5.817295377
Financial Performance Management Products,OneStream,Customer experience,8.938719724
Financial Performance Management Products,SAP BPC,Customer experience,1.491188071
Financial Performance Management Products,Unit4 FP&A,Customer experience,6.749747834
Financial Performance Management Products,Peer Group Average,Customer experience,6.025761746
Financial Performance Management Products,Adaptive Insights,Considered for purchase,4.449101796
Financial Performance Management Products,CCH Tagetik,Considered for purchase,5.419161677
Financial Performance Management Products,Corporate Planning,Considered for purchase,4.880239521
Financial Performance Management Products,IDL,Considered for purchase,1.97005988
Financial Performance Management Products,Infor d/EPM,Considered for purchase,2.616766467
Financial Performance Management Products,Longview Pl. (On-Pr.),Considered for purchase,2.401197605
Financial Performance Management Products,LucaNet,Considered for purchase,4.395209581
Financial Performance Management Products,OneStream,Considered for purchase,2.293413174
Financial Performance Management Products,SAP BPC,Considered for purchase,8.922155689
Financial Performance Management Products,Unit4 FP&A,Considered for purchase,3.532934132
Financial Performance Management Products,Peer Group Average,Considered for purchase,4.088023952
Financial Performance Management Products,Adaptive Insights,Competitive win rate,3.124718378
Financial Performance Management Products,CCH Tagetik,Competitive win rate,3.026694561
Financial Performance Management Products,Corporate Planning,Competitive win rate,1.06533246
Financial Performance Management Products,IDL,Competitive win rate,8.877640576
Financial Performance Management Products,Infor d/EPM,Competitive win rate,6.009737543
Financial Performance Management Products,Longview Pl. (On-Pr.),Competitive win rate,5.893891213
Financial Performance Management Products,LucaNet,Competitive win rate,2.853291669
Financial Performance Management Products,OneStream,Competitive win rate,6.713090257
Financial Performance Management Products,SAP BPC,Competitive win rate,2.014742801
Financial Performance Management Products,Unit4 FP&A,Competitive win rate,2.603509648
Financial Performance Management Products,Peer Group Average,Competitive win rate,4.218264911
Financial Performance Management Products,Adaptive Insights,Competitiveness,3.654471745
Financial Performance Management Products,CCH Tagetik,Competitiveness,3.983681407
Financial Performance Management Products,Corporate Planning,Competitiveness,2.591295284
Financial Performance Management Products,IDL,Competitiveness,6.114608297
Financial Performance Management Products,Infor d/EPM,Competitiveness,4.652549113
Financial Performance Management Products,Longview Pl. (On-Pr.),Competitiveness,4.49681377
Financial Performance Management Products,LucaNet,Competitiveness,3.470058834
Financial Performance Management Products,OneStream,Competitiveness,4.945219424
Financial Performance Management Products,SAP BPC,Competitiveness,4.777707956
Financial Performance Management Products,Unit4 FP&A,Competitiveness,2.975279442
Financial Performance Management Products,Peer Group Average,Competitiveness,4.166168527
Flexible Planning Platforms,Board,Business benefits,8.210340961
Flexible Planning Platforms,Board,Project success,5.417177914
Flexible Planning Platforms,Board,Project length,2.783281734
Flexible Planning Platforms,Board,Business value,6.374776741
Flexible Planning Platforms,Board,Price-to-value,3.901751161
Flexible Planning Platforms,Board,Recommendation,6.553677092
Flexible Planning Platforms,Board,Vendor support,5.929056065
Flexible Planning Platforms,Board,Implementer support,6.349567809
Flexible Planning Platforms,Board,Product satisfaction,7.655164428
Flexible Planning Platforms,Board,Customer satisfaction,6.140139834
Flexible Planning Platforms,Board,Predefined data connectivity,5.263848397
Flexible Planning Platforms,Board,Data integration,3.891877353
Flexible Planning Platforms,Board,Planning content,1.951569897
Flexible Planning Platforms,Board,Planning functionality,6.939787485
Flexible Planning Platforms,Board,Workflow,5.597212544
Flexible Planning Platforms,Board,Forecasting,6.540663335
Flexible Planning Platforms,Board,Simulation,7.882352941
Flexible Planning Platforms,Board,Driver-based planning,5.989420229
Flexible Planning Platforms,Board,Reporting/analysis,6.925253893
Flexible Planning Platforms,Board,Functionality,5.415240408
Flexible Planning Platforms,Board,Self-service,5.877759305
Flexible Planning Platforms,Board,Flexibility,6.755524862
Flexible Planning Platforms,Board,Ease of use,7.734775852
Flexible Planning Platforms,Board,Sales experience,3.328108273
Flexible Planning Platforms,Board,Performance satisfaction,7.190691875
Flexible Planning Platforms,Board,Customer experience,6.630537525
Flexible Planning Platforms,Board,Considered for purchase,7.413173653
Flexible Planning Platforms,Board,Competitive win rate,1
Flexible Planning Platforms,Board,Competitiveness,3.565269461
Flexible Planning Platforms,Cubeware,Business benefits,2.593595479
Flexible Planning Platforms,Cubeware,Project success,3.895804473
Flexible Planning Platforms,Cubeware,Project length,2.894736842
Flexible Planning Platforms,Cubeware,Business value,3.077855371
Flexible Planning Platforms,Cubeware,Price-to-value,7.217845395
Flexible Planning Platforms,Cubeware,Recommendation,2.460202329
Flexible Planning Platforms,Cubeware,Vendor support,5.244647746
Flexible Planning Platforms,Cubeware,Implementer support,1.890515222
Flexible Planning Platforms,Cubeware,Product satisfaction,3.16454377
Flexible Planning Platforms,Cubeware,Customer satisfaction,3.69218554
Flexible Planning Platforms,Cubeware,Predefined data connectivity,9.703752469
Flexible Planning Platforms,Cubeware,Data integration,6.964497041
Flexible Planning Platforms,Cubeware,Planning content,1.326658323
Flexible Planning Platforms,Cubeware,Planning functionality,3.884897482
Flexible Planning Platforms,Cubeware,Workflow,2.769268293
Flexible Planning Platforms,Cubeware,Forecasting,3.103072983
Flexible Planning Platforms,Cubeware,Simulation,1.882352941
Flexible Planning Platforms,Cubeware,Driver-based planning,1.508735868
Flexible Planning Platforms,Cubeware,Reporting/analysis,9.257819905
Flexible Planning Platforms,Cubeware,Functionality,4.489006145
Flexible Planning Platforms,Cubeware,Self-service,3.38121998
Flexible Planning Platforms,Cubeware,Flexibility,6.499688113
Flexible Planning Platforms,Cubeware,Ease of use,5.50376569
Flexible Planning Platforms,Cubeware,Sales experience,3.642519881
Flexible Planning Platforms,Cubeware,Performance satisfaction,4.321611237
Flexible Planning Platforms,Cubeware,Customer experience,5.005322157
Flexible Planning Platforms,Cubeware,Considered for purchase,4.502994012
Flexible Planning Platforms,Cubeware,Competitive win rate,2.44323257
Flexible Planning Platforms,Cubeware,Competitiveness,3.267137147
Flexible Planning Platforms,IBM Plan. Analytics,Business benefits,6.59482165
Flexible Planning Platforms,IBM Plan. Analytics,Project success,3.838199891
Flexible Planning Platforms,IBM Plan. Analytics,Project length,4.031578947
Flexible Planning Platforms,IBM Plan. Analytics,Business value,5.248740613
Flexible Planning Platforms,IBM Plan. Analytics,Price-to-value,4.198008041
Flexible Planning Platforms,IBM Plan. Analytics,Recommendation,5.415399596
Flexible Planning Platforms,IBM Plan. Analytics,Vendor support,2.205277623
Flexible Planning Platforms,IBM Plan. Analytics,Implementer support,4.87442623
Flexible Planning Platforms,IBM Plan. Analytics,Product satisfaction,6.064369932
Flexible Planning Platforms,IBM Plan. Analytics,Customer satisfaction,4.650399056
Flexible Planning Platforms,IBM Plan. Analytics,Predefined data connectivity,5.103954082
Flexible Planning Platforms,IBM Plan. Analytics,Data integration,4.517523896
Flexible Planning Platforms,IBM Plan. Analytics,Planning content,1.448463121
Flexible Planning Platforms,IBM Plan. Analytics,Planning functionality,7.590925821
Flexible Planning Platforms,IBM Plan. Analytics,Workflow,3.894156297
Flexible Planning Platforms,IBM Plan. Analytics,Forecasting,6.463380282
Flexible Planning Platforms,IBM Plan. Analytics,Simulation,6.865051903
Flexible Planning Platforms,IBM Plan. Analytics,Driver-based planning,5.289568345
Flexible Planning Platforms,IBM Plan. Analytics,Reporting/analysis,6.289099526
Flexible Planning Platforms,IBM Plan. Analytics,Functionality,5.072297536
Flexible Planning Platforms,IBM Plan. Analytics,Self-service,6.173471794
Flexible Planning Platforms,IBM Plan. Analytics,Flexibility,6.845649171
Flexible Planning Platforms,IBM Plan. Analytics,Ease of use,4.898727024
Flexible Planning Platforms,IBM Plan. Analytics,Sales experience,2.345389203
Flexible Planning Platforms,IBM Plan. Analytics,Performance satisfaction,7.110995191
Flexible Planning Platforms,IBM Plan. Analytics,Customer experience,5.831586523
Flexible Planning Platforms,IBM Plan. Analytics,Considered for purchase,10
Flexible Planning Platforms,IBM Plan. Analytics,Competitive win rate,4.876679146
Flexible Planning Platforms,IBM Plan. Analytics,Competitiveness,6.926007487
Flexible Planning Platforms,Oracle Hyp. Plan.,Business benefits,4.351604462
Flexible Planning Platforms,Oracle Hyp. Plan.,Project success,2.214723926
Flexible Planning Platforms,Oracle Hyp. Plan.,Project length,1.977928693
Flexible Planning Platforms,Oracle Hyp. Plan.,Business value,3.243698322
Flexible Planning Platforms,Oracle Hyp. Plan.,Price-to-value,2.673568111
Flexible Planning Platforms,Oracle Hyp. Plan.,Recommendation,3.81487743
